Unnamed: 0,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design,bws_score,coal_price,avg_max_temp
415,NORTH CHENNAI TPS3,NORTH CHENNAI TPS,Tamil Nadu,SR,STATE SECTOR, 20-25 years,24.2546201232032,210.0,3.61231195781624,0.7167285630587777,0.7,0.25,13.067328358808153,1001610.7187026448,14.92157384240246,3.528,Contracted,0.1771711606102861,177456.53351225043,3217.268829790367,3211.738848625751,0.26730747273489,1131634.5474591523,Relegated,785835.1222900285,N,1001610.7187026448,0.0787763292499882,0.2845646761426019,3.6630602230535496,0.0033466623080835,482.9722429767136,0.0,1.272601066445391,Feasibility study completed,Y,N,393.0661985543909,0.0,150.51299824234331,Feasibility Study completed,538.9030244351986,246.61806707802188,292.2849573571767,1189184.7714480606,8691999.24437636,2354300.8384790085,648747.1504890611,804476.8603008859,1,0.2893427362389895,3.9,37.96
416,OBRA TPS1,OBRA TPS,Uttar Pradesh,NR,STATE SECTOR, 45+ years,52.7583846680355,50.0,1.53407925407925,1.278399378399375,0.55,0.25,22.61814365584405,412781.121719154,16.657694584360023,0.66,Contracted,0.0,0.0,3592.813115116358,3352.025258519622,0.2393667503554934,411324.1091795047,Relegated,228156.99191001823,N,412781.121719154,0.0901801794393138,0.1383435424069954,2.475590845418668,0.2156194887642497,138.6179683504031,0.0,0.4573586959612554,Unknown,Y,N,127.30481179105672,0.0,63.91996891996875,Unknown,85.84299960629855,69.65033979007939,16.192659816219177,527082.9218450702,1326621.0559300536,999826.1823309998,599287.2310902395,391103.28150044207,1,0.5913331785557139,2.04,44.53
417,OBRA TPS10,OBRA TPS,Uttar Pradesh,NR,STATE SECTOR, 40-45 years,41.3388090349076,200.0,3.00381800289563,0.6257954172699229,0.55,0.25,12.395368905282316,904861.9300856092,15.514794526180696,2.64,Contracted,0.0,0.0,3366.700079967146,3341.6442979257267,0.2554430093483089,802902.7062316949,Relegated,912627.967640073,N,904861.930085609,0.0901801794393138,0.2708848465041691,2.299685549182298,0.0241530402726124,252.13604515759397,0.0,0.4573586959612554,Feasibility study completed,N,Y,248.49838757870955,0.0,125.1590834539846,Feasibility Study completed,167.56512724826615,135.9571322453333,31.607995002932864,1028863.3583917395,2597602.5685940506,1957718.858570208,919448.2992647556,765803.3800005324,1,0.5913331785557139,2.04,44.53
418,OBRA TPS11,OBRA TPS,Uttar Pradesh,NR,STATE SECTOR, 40-45 years,42.4229979466119,200.0,3.44752886293412,0.7182351797779416,0.55,0.25,13.715852736763368,1001257.2497837258,15.549136209958933,2.64,Contracted,0.0,0.0,3374.9838654620125,3319.370160200602,0.2548160329893227,915361.5857797083,Relegated,912627.967640073,N,1001257.249783726,0.0901801794393138,0.3108987714816125,2.3054303268621874,0.0534763957116284,290.1033721569477,0.0,0.4573586959612554,Feasibility study completed,N,Y,283.30441079881973,0.0,143.6470359555883,Feasibility Study completed,191.0352019103665,155.0000208048086,36.03518110555796,1172971.5044905178,2981309.061010697,2246904.5274797035,1082941.5183556608,878924.5065244635,1,0.5913331785557139,2.04,44.53
419,OBRA TPS12,OBRA TPS,Uttar Pradesh,NR,STATE SECTOR, 35-40 years,39.1759069130732,200.0,0.042275800271907,0.0088074583899806,0.55,0.25,3.7425204122889113,273203.99009709054,15.446284601471593,2.64,Contracted,0.0,0.0,3350.174346277892,3529.0770141889657,0.2567030581424744,11933.890808620894,Relegated,912627.967640073,N,273203.9900970905,0.0901801794393138,0.0038124392544611,2.302882193838158,0.1722175452152228,3.553500850189804,0.0,0.4573586959612554,Feasibility study completed,N,Y,3.693539205268167,0.0,1.761491677996125,Feasibility Study completed,2.4905930897889093,2.0207897647823247,0.469803325006585,15292.441887093137,36558.71536485039,27552.97803451362,12263.279707019055,10777.933519688908,1,0.5913331785557139,2.04,44.53
420,OBRA TPS13,OBRA TPS,Uttar Pradesh,NR,STATE SECTOR, 35-40 years,37.8425735797399,200.0,0.392669921311745,0.0818062336066135,0.55,0.25,4.715940938177157,344263.6884869325,15.40405126813826,2.64,Contracted,0.0,0.0,3339.9869636112253,3494.758338800407,0.2574860349365435,109767.5249179211,Relegated,912627.967640073,N,344263.6884869325,0.0901801794393138,0.0354110439643144,2.289491862944164,0.1498593471510272,32.81403252281503,0.0,0.4573586959612554,Feasibility study completed,N,Y,33.97304896209658,0.0,16.361246721322708,Feasibility Study completed,22.908391188422417,18.587156059730816,4.321235128691608,140659.36439478284,339567.9748991948,255920.06886044127,110028.20726620292,100108.57937305124,1,0.5913331785557139,2.04,44.53
421,OBRA TPS9,OBRA TPS,Uttar Pradesh,NR,STATE SECTOR, 35-40 years,39.5893223819301,200.0,3.18698305302529,0.6639548027136022,0.55,0.25,12.870876893042796,939574.013192124,15.459379536447637,2.64,Contracted,0.0,0.0,3353.3330624640653,3315.6628865852663,0.2564612533203196,845238.3793567366,Relegated,912627.967640073,N,939574.013192124,0.0901801794393138,0.2874027035918728,2.284068380597929,0.0365612339954204,265.6939835634529,0.0,0.4573586959612554,Feasibility study completed,N,Y,261.6012784109099,0.0,132.79096054272043,Feasibility Study completed,176.40054703111028,143.12591703716774,33.274629993942554,1083113.546481946,2755997.652528833,2077095.489419388,934229.4636363526,812500.0887731825,1,0.5913331785557139,2.04,44.53
422,OP JINDAL TPS1,OP JINDAL TPS,Chhattisgarh,WR,PVT SECTOR, 10-15 years,12.6735112936344,250.0,1.24543088069636,0.2075718134493933,0.8,0.15,4.547288732291314,414940.0968215824,13.485584820225869,4.8,Contracted,0.0440561575688211,18280.666287193544,3028.6846043973046,3224.5243009391625,0.2839516530547215,341999.9022585391,Relegated,0.0,N,0.0,0.0969004949367959,0.1206828687490469,2.2686343964215108,0.1913676458193628,103.12809770243535,0.0,0.5654102282350622,Unknown,N,N,109.06732400702354,0.0,51.89295336234834,NIT issued,82.87848606080959,60.56856583866172,22.309920222147877,411632.01934441127,1331451.768371866,811701.4811931283,116872.4971768968,341175.7799997808,1,0.1399765094174352,1.59,43.4
423,OP JINDAL TPS2,OP JINDAL TPS,Chhattisgarh,WR,PVT SECTOR, 10-15 years,12.2546201232032,250.0,0.736169702667867,0.1226949504446445,0.8,0.15,3.3531030964239337,305970.6575486839,13.47231644240246,4.8,Contracted,0.0440561575688211,13479.89150040064,3025.484050910652,3249.381593908225,0.2842520355515163,203713.2857844793,Relegated,0.0,N,0.0,0.0969004949367959,0.0713352085459902,2.268080589279382,0.2188382056445597,60.94376577583456,0.0,0.5654102282350622,Unknown,N,N,64.9662844885694,0.0,30.67373761116113,NIT issued,49.36682322069037,36.077851136108826,13.288972084581545,245189.86888879043,787016.3391892737,479793.818610715,66799.5490480414,201667.7733086904,1,0.1399765094174352,1.59,43.4
424,OP JINDAL TPS3,OP JINDAL TPS,Chhattisgarh,WR,PVT SECTOR, 10-15 years,12.1752224503764,250.0,3.01747502922118,0.5029125048701967,0.8,0.15,8.64066907512618,788461.0531052639,13.469801521115672,4.8,Contracted,0.0440561575688211,34736.56439248418,3024.877410053705,3123.085979823758,0.2843090424562796,802543.0225743274,Relegated,0.0,N,0.0,0.0969004949367959,0.2923948237909552,2.2545473887672784,0.0965655719927275,248.31097634473932,0.0,0.5654102282350622,Unknown,N,N,255.93931253968563,0.0,125.72812621754916,NIT issued,194.484121984762,142.13126840137295,52.352853583389056,965942.9807184676,3225889.550312184,1966619.736707214,272029.7028559933,826613.0322292771,1,0.1399765094174352,1.59,43.4
425,OP JINDAL TPS4,OP JINDAL TPS,Chhattisgarh,WR,PVT SECTOR, 10-15 years,11.9233401779603,250.0,2.7790745224853,0.4631790870808833,0.8,0.15,8.079867742419346,737287.9314957653,13.461823150136892,4.8,Contracted,0.0440561575688211,32482.073283567668,3022.9528942316656,3134.2961876004333,0.2844900433748186,741789.9156608392,Relegated,0.0,N,0.0,0.0969004949367959,0.2692936966950655,2.2538313727782824,0.1095153365893219,228.62013513141605,0.0,0.5654102282350622,Unknown,N,N,236.56451520083252,0.0,115.79477177022082,NIT issued,179.76152852427018,131.37182510418998,48.3897034200802,892820.3747905251,2971022.9164474783,1811243.7560453983,245354.4080741633,761305.1294796047,1,0.1399765094174352,1.59,43.4
426,PANIPAT TPS5,PANIPAT TPS,Haryana,NR,STATE SECTOR, 30-35 years,31.1759069130732,210.0,0.263028027557501,0.0521881007058533,0.6,0.25,4.040609303022343,309712.7030766626,15.140805601471593,3.024,Contracted,0.0,0.0,3263.264067277892,3444.354904201837,0.2635398123687195,76701.846659251,Relegated,905349.4911863384,N,309712.7030766625,0.0967984497189824,0.0254607053002078,3.3865073895664146,0.1185432275380728,32.512242103009285,0.0,1.0596768181789709,Unknown,Y,N,23.739221541038184,0.0,10.959501148229208,Unknown,35.040978158052205,12.458251453587316,22.58272670446489,92861.09235767198,527008.4881934213,171426.80727842217,60717.91665756005,71978.53415472085,1,0.8622503374774995,3.24,45.62
427,PANIPAT TPS6,PANIPAT TPS,Haryana,NR,STATE SECTOR, 15-20 years,19.1759069130732,210.0,0.616306777901371,0.1222830908534466,0.75,0.25,4.635761929442852,355331.15189179464,14.760705601471592,3.78,Contracted,0.0,0.0,3121.991943277892,3329.497075194759,0.2754651567412615,173728.66365797902,Relegated,905349.4911863384,N,355331.15189179464,0.0967984497189824,0.0596575406521539,3.285880462093189,0.1399939865943094,73.91652960590282,0.0,1.0596768181789709,Retendering to be done,N,N,53.7690214021445,0.0,25.679449079223797,NIT issued,79.36734998977516,28.217774027814187,51.14957596196098,210329.1404806453,1234845.222774426,401673.9365031622,87508.16846801568,168654.4923554278,1,0.8622503374774995,3.24,45.62
428,PANIPAT TPS7,PANIPAT TPS,Haryana,NR,STATE SECTOR, 15-20 years,15.6714579055441,250.0,3.21206361189852,0.53534393531642,0.75,0.25,10.063481954396057,918292.72833864,14.441386179158108,4.5,Contracted,0.0,0.0,3058.1863789712525,3129.145491860981,0.2812124224715488,850953.4262927886,Relegated,1077797.0133170695,N,918292.72833864,0.0967984497189824,0.3109227780305318,3.215319732125228,0.0489233639036724,376.9651201945241,0.0,1.0596768181789709,Retendering to be done,N,N,263.37008543761806,0.0,133.835983829105,NIT issued,388.75518286689015,138.21560003821116,250.53958282867904,1030228.9730011527,6435758.211043409,2093441.5806413835,372725.6453986793,878992.3740945468,1,0.8622503374774995,3.24,45.62
429,PANIPAT TPS8,PANIPAT TPS,Haryana,NR,STATE SECTOR, 15-20 years,15.337440109514,250.0,3.41562000738147,0.5692700012302451,0.75,0.25,10.524925473585624,960399.449464688,14.430806165468857,4.5,Contracted,0.0,0.0,3055.6343036420258,3115.378436211342,0.2814472919665032,900899.3128624544,Relegated,1077797.0133170695,N,960399.449464688,0.0967984497189824,0.3306267215436655,3.211435374150435,0.0412409225994431,400.3700664471701,0.0,1.0596768181789709,Retendering to be done,N,N,278.8283373309296,0.0,142.31750030756126,NIT issued,411.57279152430993,146.32803071698672,265.24476080732325,1090697.2640220465,6843608.086365612,2226108.138280825,387898.5589233762,934696.2893796902,1,0.8622503374774995,3.24,45.62
430,PARAS TPS3,PARAS TPS,Maharashtra,WR,STATE SECTOR, 10-15 years,13.0102669404517,250.0,3.18933274608471,0.5315554576807849,0.8,0.15,9.955388204688871,908429.1736778596,14.386002655338809,4.8,Contracted,0.0,0.0,3021.324890938398,3110.064925426312,0.284643337291969,828588.8553347643,Relegated,1092353.168738621,N,908429.1736778596,0.1036393712957492,0.3305404406571647,2.359037355826965,0.0833905953275615,274.617060718425,0.0,0.6080329686478231,Unknown,N,N,256.4482507261096,0.0,132.88886442019623,Unknown,220.1350922500516,140.35441431414375,79.7806779359078,1016700.7706839428,3666647.0621525855,2078626.8865978604,307242.8441915441,934452.3695171936,1,0.3002767882898282,2.38,42.66
431,PARAS TPS4,PARAS TPS,Maharashtra,WR,STATE SECTOR, 10-15 years,10.17659137577,250.0,4.35680971159284,0.7261349519321401,0.8,0.15,12.572874408544958,1147274.789779727,14.296245981827514,4.8,Contracted,0.0,0.0,2999.6740879404515,3024.0917455183017,0.286697812758208,1100609.748266014,Relegated,1092353.168738621,N,1147274.789779727,0.1036393712957492,0.4515370193646965,2.3292431541677088,0.0232392158921814,370.40452560797394,0.0,0.6080329686478231,Unknown,N,N,340.63871708833136,0.0,181.53373798303505,Unknown,292.4041602852099,186.4319506734167,105.9722096117932,1350477.7092762426,5008848.1827369165,2839522.410267508,328296.8124374293,1276515.021372849,1,0.3002767882898282,2.38,42.66
432,PARICHHA TPS2,PARICHHA TPS,Uttar Pradesh,NR,STATE SECTOR, 35-40 years,35.2525667351129,110.0,0.569612240943598,0.2157622124786355,0.55,0.25,6.966383192213701,279700.2851673801,15.7907238013347,1.4520000000000002,Contracted,0.0,0.0,3403.514727484599,3514.0041139908813,0.2526799702246599,165917.4452927836,Relegated,484367.59102762304,N,279700.28516738006,0.105278486549942,0.0599679146468629,3.0937900531603404,0.0791702511297434,64.32251500942311,0.0,0.8406114853650929,Unknown,Y,N,51.35144931811653,0.0,23.733843372649915,Unknown,61.414336365359,27.728074229521987,33.686262135837026,205166.02520067524,905350.5745045574,371241.0755554239,148684.5334947268,169531.933294926,1,0.5913331785557139,2.04,44.53
433,PARICHHA TPS3,PARICHHA TPS,Uttar Pradesh,NR,STATE SECTOR, 10-15 years,14.17659137577,210.0,3.10259818051803,0.6155948770869107,0.8,0.15,11.369913185200833,871503.8456456438,14.631261981827514,4.032,Contracted,0.0,0.0,3067.2659279404515,3128.224950707979,0.280379993193957,804514.6962496334,Relegated,924701.7646890986,N,871503.8456456435,0.105278486549942,0.3266368408175422,2.838000629375588,0.047616537069938,321.38890899885484,0.0,0.8406114853650929,Retendering to be done,N,N,248.99729848926157,0.0,129.27492418825125,Tender specification made,297.7910856761401,134.4502573372338,163.3408283389063,994826.5666325622,4931317.909417837,2022098.1972644525,325681.50210198364,923416.7210121878,1,0.5913331785557139,2.04,44.53
434,PARICHHA TPS4,PARICHHA TPS,Uttar Pradesh,NR,STATE SECTOR, 10-15 years,13.4236824093086,210.0,3.23553994473577,0.6419722112570972,0.8,0.15,11.71306055719822,897806.0917092436,14.607413590314849,4.032,Contracted,0.0,0.0,3061.5132991245714,3113.7527348826598,0.2809068313522969,835105.5319665615,Relegated,924701.7646890986,N,897806.0917092435,0.105278486549942,0.3406327485536651,2.8309423128113296,0.040907200271266,334.3263831035458,0.0,0.8406114853650929,Retendering to be done,N,N,258.4651621436508,0.0,134.8141643639904,Tender specification made,309.1142824087176,139.56258872592704,169.5516936827906,1032653.8135536668,5142617.621676124,2108742.1279718974,321598.6166145435,962983.7680021476,1,0.5913331785557139,2.04,44.53
435,PARLI TPS6,PARLI TPS,Maharashtra,WR,STATE SECTOR, 10-15 years,13.2539356605065,250.0,2.44836796970178,0.40806132828363,0.8,0.15,8.244895540855174,752346.7181030347,14.393720862046544,4.8,Contracted,0.0,0.0,3023.186650809719,3152.7502878454056,0.2844680462483719,670834.4661461036,Relegated,1049986.6293150736,N,752346.7181030345,0.1076537423224635,0.2635759745208486,2.601691620662184,0.1103975948287394,232.50129273408436,0.0,0.7270977838567275,Feasiblity Study Carried Out,N,N,207.62326727221907,0.0,102.0153320709075,Feasiblity Study Carried Ou,204.8575378550429,107.85098715871447,97.0065506963284,791207.0141759476,3365980.98723596,1595707.909861332,240279.81272512168,745140.877313318,1,0.3002767882898282,2.38,42.66
436,PARLI TPS7,PARLI TPS,Maharashtra,WR,STATE SECTOR, 10-15 years,10.2532511978097,250.0,2.09106722437799,0.3485112040629983,0.8,0.15,7.321310117180337,668069.5481927057,14.298674181690622,4.8,Contracted,0.0,0.0,3000.2598101471594,3149.509003206609,0.2866418425135715,572347.715187443,Relegated,1049986.6293150736,N,668069.5481927056,0.1076537423224635,0.2251112121521371,2.5791408208826687,0.1282830378084288,196.8502245725129,0.0,0.7270977838567275,Feasiblity Study Carried Out,N,N,177.1416178505136,0.0,87.12780101574958,Feasiblity Study Carried Ou,174.78193153051654,92.01713566630676,82.76479586420979,675048.0925725952,2874769.073680497,1362839.471551397,158754.23873945503,636399.3016474264,1,0.3002767882898282,2.38,42.66
437,RAICHUR TPS1,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 35-40 years,35.1759069130732,210.0,2.23366752630077,0.4431880012501528,0.55,0.25,9.607408219265343,736407.8400066886,15.267505601471592,2.772,Contracted,0.0,0.0,3310.354775277892,3345.6637458790274,0.2597908859867765,684925.3904745162,Relegated,836314.6679365175,N,736407.8400066886,0.0924078857407451,0.2064084935532144,3.3589888110745094,0.0233028370519709,273.8545443404239,0.0,1.041373088663174,Bid opened,Y,N,211.98440835186275,0.0,93.06948026253208,Bid Awarded,284.05342845661283,108.30053696436636,175.75289149224648,765992.7974669071,4398119.538002742,1455778.291427606,581781.0500157464,583525.8932486535,1,0.3312441565152224,3.46,38.27
438,RAICHUR TPS2,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 30-35 years,34.17659137577,210.0,2.34102111835019,0.4644883171329742,0.6,0.25,9.872112584593724,756697.4296091091,15.235852281827514,3.024,Contracted,0.0,0.0,3286.190907940452,3330.987167559824,0.2617011683411254,714694.987883611,Relegated,836314.6679365175,N,756697.429609109,0.0924078857407451,0.2163288120211758,3.3500850299008293,0.0296427316179355,286.25562281923345,0.0,1.041373088663174,Bid opened,Y,N,221.1980987499776,0.0,97.54254659792458,Bid Awarded,296.3995267695518,113.00771154054075,183.391815229011,799285.9086816306,4609500.115061709,1525745.297247467,592420.1405626164,611571.0700515929,1,0.3312441565152224,3.46,38.27
439,RAICHUR TPS3,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 25-30 years,29.1772758384668,210.0,2.93248327259565,0.5818419191658035,0.65,0.25,11.34653513611301,869711.9181830622,15.077498962183435,3.276,Contracted,0.0,0.0,3231.464892603012,3253.995991174069,0.2661331713578519,874570.859001319,Relegated,836314.6679365175,N,869711.9181830622,0.0924078857407451,0.2709845791906653,3.305176002425328,0.0151119349651166,353.7716269135345,0.0,1.041373088663174,Bid opened,Y,N,270.6796808609082,0.0,122.18680302481874,Bid Awarded,362.70352126303993,138.28731561201204,224.4162056510279,978084.603354154,5774096.55833107,1911226.911772943,633542.8911179899,766085.3286934951,1,0.3312441565152224,3.46,38.27
440,RAICHUR TPS4,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 25-30 years,25.6728268309377,210.0,3.91036896192902,0.7758668575255991,0.65,0.25,13.93505888868087,1068122.2638173888,14.966495539869952,3.276,Contracted,0.0,0.0,3204.6890202963723,3163.0810621639057,0.2683567717657878,1133627.84389675,Relegated,836314.6679365175,N,1068122.2638173888,0.0924078857407451,0.3613489282380931,3.269908529525537,0.0282080522127917,466.7090320104323,0.0,1.041373088663174,Bid opened,Y,N,350.8578176860441,0.0,162.93204008037583,Bid Awarded,470.140076760274,179.24945683020763,290.89061993006635,1267803.4359789994,7699565.817094538,2548557.5535389865,743339.4225280334,1021549.319481932,1,0.3312441565152224,3.46,38.27
441,RAICHUR TPS5,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 20-25 years,21.3388090349075,210.0,3.63726437223016,0.7216794389345556,0.7,0.25,13.043853063908845,999811.337348613,14.829215526180691,3.528,Contracted,0.0,0.0,3155.046236967145,3147.879638823222,0.2725792065813568,1049386.402367806,Relegated,836314.6679365175,N,999811.337348613,0.0924078857407451,0.3361119105179278,3.2362591488624117,0.0049091020555648,429.646248703332,0.0,1.041373088663174,Bid opened,Y,N,324.785091532836,0.0,151.55268217625667,Bid Awarded,435.2033221630387,165.92918358713777,269.27413857590096,1173591.221981946,7161819.4346407335,2370563.412382588,574699.4518831597,950203.1599582448,1,0.3312441565152224,3.46,38.27
442,RAICHUR TPS6,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 20-25 years,20.8432580424366,210.0,3.05746273902219,0.6066394323456726,0.7,0.25,11.427570362549227,875923.2682893983,14.813518948494178,3.528,Contracted,0.0,0.0,3151.2599612737845,3182.122276155957,0.2729067136855239,891703.5224266198,Relegated,836314.6679365175,N,875923.2682893982,0.0924078857407451,0.2825336674441482,3.236099711865265,0.021141651148014,361.14028154078,0.0,1.041373088663174,Bid opened,Y,N,275.9822401910388,0.0,127.39428079259126,Bid Awarded,369.8088087180405,140.9963357102513,228.81247300778915,997245.0797618298,6020182.704396886,1992681.4666499088,471870.1613835618,798735.1093459746,1,0.3312441565152224,3.46,38.27
443,RAICHUR TPS7,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 15-20 years,17.4236824093086,210.0,2.44310778996062,0.4847436091191706,0.75,0.25,9.623282147072604,737624.5765731151,14.705203890314849,3.78,Contracted,0.0,0.0,3108.604007124572,3196.290130565716,0.2766515123923718,715700.4126470356,Relegated,836314.6679365175,N,737624.5765731152,0.0924078857407451,0.2257624255070054,3.21223166916677,0.0605140626160726,286.44572981463324,0.0,1.041373088663174,Bid opened,Y,N,221.50927771425756,0.0,101.79615791502582,Bid Awarded,296.81649824568296,113.16668950116318,183.64980874451985,800410.3349883332,4810510.059331742,1592279.6219061995,315194.2689614722,638240.3104550265,1,0.3312441565152224,3.46,38.27
444,RAMAGUNDEM - B TPS1,RAMAGUNDEM - B TPS,Telangana,SR,STATE SECTOR, 45+ years,48.5913757700205,62.5,1.15683891888694,0.0964032432405783,0.55,0.25,5.975588071694538,136318.10288553167,16.4606058275154,0.8250000000000001,Contracted,0.0,0.0,3549.4031507017453,3699.349174899816,0.2422942572274358,364450.8053028195,Relegated,0.0,N,0.0,0.1109471998719857,0.1283480387534412,2.872196796628357,0.1157318940257318,121.27741985203592,0.0,0.6375348326737894,Unknown,Y,N,112.79752424122265,0.0,6.025202702536145,Unknown,99.58524564947398,58.70128228992881,40.88396335954516,438653.9877578305,1394501.4086507503,753962.2459315903,416224.6759121033,362845.5528696835,1,0.2502061636335578,2.04,44.41
445,RAMAGUNDEM STPS1,RAMAGUNDEM STPS,Telangana,SR,CENTRAL SECTOR, 35-40 years,36.5913757700205,200.0,3.69679700460829,0.770166042626727,0.55,0.25,14.25366577839384,1040517.6018227504,15.3644195775154,2.64,Contracted,0.0,0.0,3330.4271404517453,3257.646587541377,0.2582251356152917,1025581.7133963634,Relegated,0.0,Pithead plant,0.0,0.0617160589591599,0.2281517418964509,2.3689450287904577,0.0681071436427955,319.6490743577706,0.0,0.5596923486775126,Bid Awarded,N,Y,317.4175402961745,0.0,154.0332085253454,Bid Awarded,246.02078797744872,165.18817023726038,80.8326177401883,1234392.9600567764,3912164.625559665,2409363.4185729227,1001613.2927217352,644995.0130179102,1,0.2502061636335578,2.04,44.41
446,RAMAGUNDEM STPS2,RAMAGUNDEM STPS,Telangana,SR,CENTRAL SECTOR, 35-40 years,36.0082135523614,200.0,3.91012867258209,0.8146101401212688,0.55,0.25,14.853558176820297,1084309.7469078817,15.345947914271049,2.64,Contracted,0.0,0.0,3325.9714679507188,3238.4989763986628,0.2585710696219185,1078389.153491978,Relegated,0.0,Pithead plant,0.0,0.0617160589591599,0.2413177316949779,2.362664374007673,0.0820732749928189,337.19874250609007,0.0,0.5596923486775126,Bid Awarded,N,Y,333.7614430057672,0.0,162.92202802425376,Bid Awarded,258.6884553643516,173.6937474042131,84.99470796013844,1297952.1396337764,4137924.547978551,2548400.9465190056,1042529.522487818,682215.8454818971,1,0.2502061636335578,2.04,44.41
447,RAMAGUNDEM STPS3,RAMAGUNDEM STPS,Telangana,SR,CENTRAL SECTOR, 35-40 years,35.4223134839151,200.0,4.07259755505776,0.8484578239703666,0.55,0.25,15.305932771849912,1117333.0923450436,15.32738952960301,2.64,Contracted,0.0,0.0,3321.4948767994524,3222.8333157801794,0.2589195623955573,1117763.7949148023,Relegated,0.0,Pithead plant,0.0,0.0617160589591599,0.2513446708248751,2.356720346737468,0.0928051827891858,350.32603355584286,0.0,0.5596923486775126,Bid Awarded,N,Y,345.9478945261314,0.0,169.69156479407332,Bid Awarded,268.13380738519925,180.0357335038335,88.09807388136572,1345343.5659260177,4309858.525955488,2654288.9846247872,1068179.2956620087,710562.4435874383,1,0.2502061636335578,2.04,44.41
448,RATIJA TPS1,RATIJA TPS,Chhattisgarh,WR,PVT SECTOR, 5-10 years,7.25256673511293,50.0,0.955072213517664,0.7958935112647201,0.85,0.15,13.602656591614132,248248.4827969579,14.3554564013347,1.02,Contracted,0.28,69509.57518314822,3209.0804374845998,3226.966484393607,0.2679895430337362,262464.9786437115,Relegated,0.0,N,0.0,0.136973804234309,0.1308198744039966,2.675814351798837,0.0148180373755498,93.27925166162196,0.0,0.6782734077859571,Unknown,N,N,96.9304163329518,0.0,39.794675563236005,Unknown,76.30066443864483,68.96102545652471,7.339638982120117,315903.5673777044,1224850.6836114144,622462.1071907497,51288.935006222,369833.5410145723,1,0.1399765094174352,1.59,43.4
449,RATIJA TPS2,RATIJA TPS,Chhattisgarh,WR,PVT SECTOR, 0-5 years,3.50444900752908,50.0,1.10236571163726,0.9186380930310502,0.85,0.15,15.191717152082395,277248.8380255037,14.236734772313484,1.02,Not contracted,0.28,77629.67464714106,3180.4428053066385,3157.753028527653,0.2704025988346877,296445.2899044969,Relegated,0.0,N,0.0,0.136973804234309,0.1509952251804167,2.640967034858682,0.0190458141548539,106.26286992492756,0.0,0.6782734077859571,Unknown,N,N,109.47961712404997,0.0,45.93190465155251,Unknown,86.17901217260835,77.88913892135629,8.28987325125205,356802.36310792895,1413750.0561508157,718459.6871824587,28604.949068109865,426870.1453749461,1,0.1399765094174352,1.59,43.4
450,RAYALSEEMA TPS1,RAYALSEEMA TPS,Andhra Pradesh,SR,STATE SECTOR, 25-30 years,26.17659137577,210.0,3.16845522162361,0.6286617503221448,0.65,0.25,11.902906812584613,912357.8071846104,14.982452281827516,3.276,Contracted,0.0,0.0,3208.538051940452,3215.59186274236,0.2680348451781307,1003484.981879264,Relegated,778233.240434369,N,912357.8071846104,0.103628597901334,0.3283425721300154,3.674813981298845,0.0042552075311847,424.9871494852748,0.0,1.2339235495312717,Complies with new Norms a,N,Y,310.57860189163216,0.0,132.0189675676504,Feasibility Study completed,458.8699437726561,152.75243471646635,306.1175090561898,1044317.0298819328,7392272.621435931,2065020.0957342472,614124.4735629383,928238.8984847273,1,0.3737469423015516,3.43,41.83
451,RAYALSEEMA TPS2,RAYALSEEMA TPS,Andhra Pradesh,SR,STATE SECTOR, 25-30 years,25.2539356605065,210.0,2.72942207030208,0.5415519980758096,0.65,0.25,10.661697576874705,817219.119267446,14.953227162046543,3.276,Contracted,0.0,0.0,3201.4884668097197,3237.338252943401,0.2686250501651781,870284.3230580341,Relegated,778233.240434369,N,817219.119267446,0.103628597901334,0.282846182226361,3.670211182050784,0.0216534855429432,365.6407722079997,0.0,1.2339235495312717,Complies with new Norms a,N,Y,269.3529979864616,0.0,113.72591959592,Feasibility Study completed,397.9604334884928,132.476371488618,265.4840619998748,905696.403853232,6367971.339767883,1778883.093075924,510382.1841400284,799618.6023859406,1,0.3737469423015516,3.43,41.83
